Name,Gender
babita,1
sapna dubey,1
kumari pinku,1
naresh @ sudesh,1
chandni mahto,1
neelam,1
maya,1
savita,1
ashma,1
sunita,1
khushbu,1
sunita kumari,1
ruksana,1
priya,1
ritu,1
gunjan,1
aasha,1
smt shasi,1
durga,1
sabnam,1
gawri devi,1
anju,1
meenu,1
monika,1
deepanti,1
renu,1
bharti kumari,1
dimple,1
laxmi,1
phool kumari,1
gulnaz,1
pramila,1
anshu kumari,1
guddo @ kamlesh,1
pooja,1
rakhi,1
prem lata,1
reeta,1
yasmeen,1
meera devi,1
smriti,1
priya kumari,1
anita,1
mamta,1
asha,1
jyoti,1
reetu,1
ishrana,1
kamla devi,1
jyoti,1
vibha devi,1
roopa,1
sonia @ sonu,1
rani,1
anita,1
munesh,1
laxmi,1
ashima,1
mangla devi,1
laxmi,1
phol kumari,1
shivani,1
kajal,1
chotti @ madina,1
khushbu devi,1
pinki,1
kavita,1
chameli devi,1
rachna,1
reshma,1
anju,1
reenu,1
smt.laxmi,1
nisha,1
komal,1
puja urf rekha,1
dali,1
shahnawaj,1
rajo baluram sansi,1
sandhya,1
laxmi,1
seema,1
kamala d/o gokul singh r/o suradiya ps jawaja,1
kanchan,1
anil kumari,1
doli,1
kanta devi,1
kamlesh @ kajal,1
aarti,1
anamika,1
neha dabas,1
maya,1
ruanbza khatoon,1
anjli pandey,1
neha,1
sawati,1
babita kumari,1
nagma,1
faraheen khan,1
rukhsana,1
kanchan,1
priyanka,1
priyanka,1
indra meena,1
archna,1
surender kour @ soniya,1
gomati @ mona,1
rina rangaswami,1
durga meghwal,1
sony,1
nirmala,1
nikki,1
sabeena,1
sahiba,1
najo,1
sheenu,1
reena,1
anita,1
kamlash  ( with two child ),1
chandani,1
smt. lalita,1
jyoti  gulati,1
smt indu devi,1
sarita,1
muskan khatun,1
kritika,1
kushagra,1
babita,1
subhiya bibi,1
saiyada,1
poonam,1
indu devi,1
sushila,1
anita,1
smts. shakuntala,1
kirti,1
pooja,1
shadhna,1
nisha,1
savita,1
vidya,1
asha kaur,1
pooja,1
julee,1
sunita,1
shampa,1
pooja,1
hetal,1
meera,1
parwati,1
saana,1
sangita,1
sujata@ sonu,1
savitri,1
asha,1
salini,1
meena,1
sujata @ sonu,1
smt. endrajeet kore,1
smarti  kumari,1
ruchi,1
smt. anita,1
ruchi,1
diksha,1
nusrat,1
meena,1
sajiya safi,1
sweta,1
darshana,1
arti,1
mamta,1
poonam,1
minakshi,1
deepika,1
meena,1
reena,1
rajni jaswal ( with two child ),1
asha,1
pooja,1
vandna,1
smt. sushila,1
shahnaz khatun,1
mariam,1
anita @ dhandevi,1
preeti,1
kajal,1
sayma,1
archan,1
sushma tyagi,1
jyoti,1
sonia,1
shahin praveen,1
smt. tulasi devi,1
manjit  kour,1
smt. moti devi,1
rupa,1
ajima fatima,1
purnima,1
sandhya,1
anjali,1
kalawati,1
janvi,1
sandhya,1
balbiri devi,1
komal,1
seema,1
shashi,1
guddiya@guddi,1
zoya,1
rekha,1
bhawna nath,1
bhawna nath,1
kanchan,1
kum a akansha tyagi,1
surjiya kumari,1
dhanwanti,1
praveen bano,1
priyanka,1
sweta ksiyap,1
sanju,1
chotibai,1
smt dipika,1
tasmina,1
heena,1
sanjana,1
kavita,1
ruchika @ gudiya,1
baby,1
kalwati,1
taranjeet kaur,1
shiva,1
poonam,1
nitu,1
suman,1
manglesh,1
chandan devi,1
seema,1
sarita,1
sheetal,1
amrta kumari,1
chandra mukhi,1
shahgujta,1
rupa kumari,1
priti,1
jyoti,1
reena with pooja and kishan,1
arti,1
shankri meena,1
parveen,1
kanchan,1
swetna shristi,1
bhawana,1
deepika,1
poonam,1
sheetal,1
bharti,1
uma,1
murtibai,1
karishma,1
kalpna,1
anita,1
kashish,1
indra kumari,1
jarina @ laxmi,1
kajal,1
neelam,1
madhu,1
karishma,1
smt bhuri bai wio lt dhanraj lodha,1
poonam,1
nisha,1
tanisha,1
sumitra shah,1
swatri,1
meenakshi,1
ishrat jahan,1
neetu,1
km pooja,1
umedi devi,1
anita,1
asha,1
santoshi,1
sharda,1
smt. ladi mali,1
smt. meena kumari,1
priya,1
karishma,1
karishma,1
karishma,1
nagma,1
soniya,1
komal,1
amina khatun,1
shalu,1
kajal,1
vandna,1
koilu oran,1
arti,1
pariksha,1
madhu,1
devki kumari,1
astha,1
farah,1
smt jalma devi,1
priyanka  jatav,1
smt. sima devi,1
sunita,1
sunita,1
shanta meena,1
smt indra sahu,1
uganta,1
akhilesh kumari,1
manju,1
rubina,1
chinki,1
rekha,1
kiran,1
mohini,1
shivani,1
mamta,1
tabbasum,1
rubi,1
junaid,1
junaid,1
mahima aggarwal,1
ravinder kaur,1
smt kanika,1
jainub,1
preeti,1
tasveeran,1
kiran meena,1
mona,1
seeta nag,1
reshma khatoon,1
varsha dhania,1
kanika,1
munni devi,1
poonam,1
sangeeta kumari,1
pooja,1
avi bano,1
anisha koirala,1
champa,1
ashima,1
roshan,1
sonia,1
rekha,1
bharti,1
kalyani banodha,1
deepika,1
anjali mathur,1
kasturi bai,1
smt. mamta,1
smt kusum nagda,1
maan kunwar,1
saroj verma,1
asha,1
smt savita,1
rita,1
nargish,1
khushi,1
bipnesh,1
seema kumari,1
preeti,1
anjli,1
meenu kashyap,1
taniya,1
saraswati,1
laxmi,1
incee,1
reshma,1
sangeeta,1
seema ( with child jatin 3 years ),1
ranjan kumari,1
lalita,1
rekha,1
parmila,1
pooja w/o mahender,1
smts. vimala devi,1
kamlesh,1
ku. nisha shirma,1
km pooja,1
smt rajkumari,1
mana devi,1
sunita,1
rukhsar,1
kanchn,1
preety,1
shalu,1
sonali panchal,1
tarnnum,1
karishma,1
laxmi,1
laxmi,1
roopa,1
sadhna,1
rupal @ khushi,1
jainaf,1
shine,1
pooja,1
minakshi,1
nitu,1
anju devi,1
smt. munna ben w/o bupod bhai,1
smt. durga devi,1
anju,1
meenu,1
manju,1
shiv kumari,1
pooja,1
smt rita,1
dilshana,1
rajanti meena,1
raj bai,1
jamna devi,1
depali kurmi,1
kumari mamata,1
rashida,1
aarti,1
pooja,1
babli,1
jyoti,1
kajal guta,1
minu kumari,1
smt neeru sharma,1
sheela rani,1
nisha @ unknown,1
sashikala,1
rani,1
anjali,1
ruby kumari,1
nisha,1
radha,1
arti,1
sapna,1
monika kumari,1
komal,1
rachna @ aarti,1
rizwana,1
jaanki,1
"sushma with khushi , ankush",1
meenu,1
soni kumari,1
aardhna,1
reena devi,1
kesar,1
reshami,1
renu,1
karishama,1
rani,1
ms babita rai thapa,1
rozy,1
reena devi,1
kamala,1
renu,1
khushi,1
rencho,1
preeti,1
meenu,1
reenu,1
smt seema,1
rubi urf afsana,1
chameli,1
bhumika,1
shahiba,1
kanchan,1
roopa devi,1
shanti devi alongh with her daughter khushi  3 yrs,1
doli,1
sadhana devi,1
sandhya,1
indu,1
minka d/o nandu,1
pushpa rani,1
pooja,1
jubaira,1
kumari radha sharma,1
smt sapna,1
smt radha,1
mena,1
smt kali devi,1
chandni,1
chandni,1
chandni,1
chandni,1
monika d/0 gayan chand jain,1
sheela,1
smt kamala,1
radha devi & with her daughter nandini age- 6 mont,1
priyanka,1
priti,1
bindu @ golu,1
shabnam,1
urmila,1
kavita,1
nikahat,1
suman,1
sweeti,1
sukanya,1
kalpna,1
rajiya w/o aashkim,1
munni kumari,1
pawan saini alongwith rohit age 2.6 yrs,1
maya devi,1
kumari lalita,1
pooja,1
mamta,1
mandothi,1
seema jatav,1
geeta bai,1
smt. brajesh @ minashi,1
neetu,1
laxmi,1
kajal,1
prezi,1
shekh sana,1
tannu,1
haliya aakhon,1
pinky,1
radha devi,1
meera,1
juli,1
minakshi,1
pooja,1
kusum,1
naina begum,1
radha,1
laxmi,1
khusbu,1
sahna parveen,1
sunita das,1
krashana,1
krashana,1
neetu,1
jyoti,1
pryanka,1
urmila,1
kumari payal,1
chitra,1
bhagwati,1
priti,1
chandni,1
radha,1
meenu,1
neelam,1
mehrunisha,1
mona,1
bharti,1
pooja,1
seema bai,1
soni,1
rajkali,1
soniya,1
ku  anchal,1
sajini,1
asha,1
pammy kumari,1
geeta,1
geeta devi jat,1
asha,1
pooja,1
soni kumari,1
poonam,1
preeti @monu,1
norti,1
pinki sharma,1
sujata dhawan,1
asrani toppo d/o,1
panmati,1
hiri,1
hemlata,1
samreen,1
madhvi @ madhu,1
shiwani,1
santosh,1
rizvana,1
babita,1
maina,1
pampa mukharji,1
anjli d/o,1
rajani,1
sheela jain,1
shivalika,1
sonam,1
rajkumari with her daughter,1
purnima devi,1
priyanka,1
smt rina,1
godambari devi,1
vimala devi,1
neelachal,1
silpa jain,1
lalutha,1
smt. somanti w/0 ghyanshyam kanjar,1
dholi,1
lalita,1
smt. manohari,1
lali  devi,1
sumitra thapa,1
bimla,1
ekta,1
jyoti,1
saroj,1
sahajha praveen,1
suman,1
rajni,1
simran,1
panchma,1
divya bharti,1
renu,1
sunita,1
ku. ankita,1
smt anita,1
bharti,1
anita,1
sonam,1
anjali @ puttan,1
seema vishwakarma @ sapna,1
kiran kumari,1
shadiya,1
arti kumari,1
jyoti,1
nagma,1
nagma,1
rajni,1
mamta,1
neetu,1
neha,1
sheela,1
pooja kumari,1
km antim,1
kanta bai,1
sonu rawat,1
madina,1
bharti,1
pushpa,1
rajinder kaur @ raju,1
kamla devi,1
tinki,1
smt. urmila,1
mehnaz,1
"pooja d/o ramrati r/o govt school, ladpur,delhi",1
nikita,1
smt vandana,1
janki,1
meena,1
mamta,1
pooja,1
kajal,1
leela,1
leela,1
kasturi devi,1
kasturi devi,1
kirti,1
pooja,1
smt parsi,1
vimla devi,1
leela,1
shakuntala,1
smt komal,1
karamjeet kaur,1
smt rekha mahesvri,1
smt rekha mahesvri,1
rekha,1
ritika,1
salma,1
anjali,1
radhika,1
sabita,1
shadna,1
manisha,1
anita,1
smt renu kanwer,1
kajal,1
pinki,1
shivani gupta,1
jayanti bhag,1
anjli maru,1
kumari vaishali vaishnav,1
ku. preeti seni,1
smt sonam,1
smt laxmi devi,1
kumari rekha,1
mamta,1
sarita,1
kr. amita mishra,1
kr. amita mishra,1
reetu,1
sugandha thakor,1
heena,1
savita,1
manisha,1
lavli gupta,1
manjinder kaur,1
jubeda,1
pinki,1
savitri,1
shila devi,1
chanchal,1
neha,1
disha gupta,1
priti,1
km shika,1
smt ratni,1
smt billu bai,1
smt saroj,1
kali devi,1
anshu,1
aachal,1
aarti yash,1
shavani,1
kehkasa,1
jully,1
alka,1
kanchan devi,1
sumitra,1
durga,1
madhvi  sharma,1
mamta,1
asha kumari,1
krishana,1
bhawana,1
sanjana,1
archna,1
rajwati,1
bhiki devi,1
miss deepika,1
asha,1
pinki,1
sapna,1
chanpa megwal,1
sundari,1
km soniya,1
rajani,1
rajkumari,1
rajni,1
anita,1
mala,1
riya sahni,1
madhu kumari,1
kajal,1
janki devi,1
kajal,1
jyoti,1
meena,1
sawariya khatun,1
noor bano,1
shivani,1
pinky w/o bejander balmiki r/o surkhpur jjr,1
moni kumari,1
majida,1
laxmi,1
kadu @nisha khatik,1
puja,1
asha saini,1
man devi,1
shabana,1
annu,1
komal,1
reeti,1
archana  sharma,1
kajal,1
pooja,1
sarita,1
simran,1
kiran,1
anjum,1
sabina,1
priyanka,1
arti kumari,1
ganga devi,1
juhi @ ansu,1
madhu,1
kajal,1
nargis,1
smt sapna adhikari w/o rajnikant,1
renu,1
geeta devi,1
reshma,1
reena,1
pooja,1
ishmita verma  d/o ravindra nath verma,1
aarti kloshiya,1
roopa,1
jyoti,1
neeti,1
neha,1
madhu kumari,1
meenu,1
bharti,1
ruksana,1
anita,1
daveena,1
babita,1
poonam,1
ritu,1
kavita,1
poonam,1
poonam  kewat,1
mahima,1
arjina sheikh,1
manju,1
geeta @ mukesha,1
manisha,1
smt saroj,1
poonam kewat,1
kumari suman,1
heena,1
preeti,1
deepti,1
sangeeta,1
momina khatun,1
reena devi,1
heena bano,1
somil kumari,1
divya,1
rajni devi,1
priyanka,1
parmila,1
rajna,1
sarita devi,1
anjum,1
kumari babita,1
barkha,1
smt babita,1
km jolly,1
smt. sharda devi,1
smt.pooja,1
nathi bai,1
smt rekha,1
ku. kanchan duvedi,1
anjum,1
usha,1
radhika,1
champa,1
trepti aggarwal,1
rani,1
riya,1
poonam,1
amrita,1
rajkumari,1
sunita with her daughter,1
pooja,1
lalita,1
sonia rathore,1
gulabsha,1
varsha,1
kavita,1
aphsana,1
smt sunita,1
manbhari,1
jharna,1
smt joyti,1
rajni,1
pooja,1
gauri,1
rihana,1
laxmi,1
suman,1
sarojni saxena,1
r .k. dahmi,1
sunita with her two minor children namely sandhya,1
kanta devi,1
anjali,1
pooja kanwar,1
nagma,1
beena,1
kumari  sunita,1
anita,1
jyoti,1
kumari saroj,1
smt taravaati,1
suman,1
reena,1
dolat bano,1
radhika,1
kamal panwar,1
jyoti,1
mamta,1
pushpa,1
amrin,1
sikha,1
nanki @ sukhi,1
kranti,1
maya,1
mamta sabbarwal,1
jyoti,1
anjali,1
chandni,1
anju,1
kusum,1
lila,1
jagan,1
santosh,1
km shina,1
tamnna,1
dhanpati,1
manu kanwar,1
shabanam,1
aarti,1
ku. syama,1
smt. mamta davi w/o mahesh regar,1
priyanka,1
nilam,1
reshma,1
kajal @ kukki,1
radhika,1
geeta @ rinki,1
mansi,1
smt madhu,1
sapna,1
salma roshni,1
asgari parveen,1
seema,1
priyanka,1
nisha,1
rubina,1
smt  neelam,1
rinki,1
smt santna,1
renu,1
manju,1
shiwani,1
maya meena,1
babli,1
sahiba @ rubi,1
payal,1
sandhya bhardwaj,1
suman,1
vinit kumari,1
soni soran,1
deepika chauhan,1
pooja,1
pinki,1
pooja,1
nirmala,1
ekta,1
nusrat,1
shanah bano,1
sahana,1
chanchal,1
mona,1
kumari  sunita,1
pooja devi,1
pinki,1
km devyani,1
kiran,1
reena bhil,1
neha thakur,1
aarti,1
pinki @ rukhsar,1
rekha devi @ geeta,1
seema,1
yashoda,1
chandni,1
geeta,1
miss meena,1
seeta devi,1
momina,1
devendri kumari,1
krashna,1
mamta,1
mamta,1
archana,1
tulsi devi,1
sazia,1
pushpa lamoon,1
tarunnam,1
nirma,1
nirmal @ neetu,1
shila devi,1
umesha,1
neha,1
dropati,1
chappla  malik,1
manju bohra,1
tabasum,1
sugandb,1
rajani ure priti,1
babita,1
mamta pal,1
maanmati rokaye,1
rita das urf sapna das,1
smt. santosh devi,1
sheetal,1
kumari seema,1
katyayani,1
soni,1
preeti,1
raj kumari @ moni,1
pooja,1
pooja,1
pooja,1
pooja,1
jyoti,1
shiwani,1
priyanka,1
anjali,1
susila,1
priya,1
snehlata with a girl nancy,1
jyoti,1
pooja bhatt,1
smt sarita,1
sudha w/o ramkumar,1
seema,1
dhanwati,1
miss pramila,1
smt. prwem devi,1
pooja,1
nisha,1
shimla devi,1
kajal,1
rinku,1
renu devi,1
alisha,1
smt. shano,1
gulwasha,1
priyanka,1
damini,1
seema,1
seelam,1
nisha,1
aardhna,1
monika kumari,1
nupur somi,1
kanti kumari,1
preeti,1
praveen,1
sapita kumari,1
anju,1
rani kaur,1
geeta,1
shashi,1
anuradha,1
bushra,1
sunita,1
dhan bai,1
rampal singh,1
sonu sharma,1
smt. sunita,1
kumari preeti kuntal,1
umrawti devi,1
smt. parwati,1
neelam,1
sharda,1
sangeeta,1
neha,1
ku. sonia,1
meva devi,1
soni,1
shahin begum,1
sheetal,1
nitu pipliwal,1
indra kumari,1
anjum heena,1
tapsyum,1
madhu,1
pinky @ monika,1
roshni,1
kazal,1
sahira,1
neelam,1
laxmi,1
anadi,1
anita,1
priti,1
noorpa khatoon,1
shahera,1
rubina,1
suman bairwa,1
roshani,1
sandiya singvi,1
ku. puja,1
geeta,1
ku. poonam,1
sabina,1
anita,1
anjali nagpal,1
mamta d/o,1
manju devi,1
pinki bhui @ rinki bhui,1
mehar jahan @ nargis,1
sangeeta,1
tabbwum,1
soni @ farha,1
heena,1
sushma,1
deepu @ shalu,1
madhu,1
smt. parwati devi,1
smt maheswari,1
sikha gupta,1
mohni,1
savita,1
sarshwati sarkar,1
pinki gupta,1
amna khatun,1
kajal,1
shabbi,1
poonam,1
shivani,1
rekha,1
sunita rai,1
suman devi,1
mumtaj,1
chanderwati,1
soni,1
km. ranjna,1
geeta,1
mrs. sadiya,1
nirma,1
km anjali,1
archna,1
kajal sharma,1
maahi,1
aashma,1
sarita,1
laxmi,1
pinki,1
priya,1
harsh kapoor,1
rajni seth,1
soni,1
shivani,1
renu,1
rukhsna  begm,1
tarawati,1
para,1
mona,1
manti devi,1
seema,1
meera,1
kumari talat aara,1
khushbu,1
poonam,1
tarawati,1
anjum,1
reema,1
mamta,1
farzana,1
ekta,1
samina khatoon,1
preeti,1
mudrika yadav,1
bhundki devi,1
smt. rajni devi,1
smt rajni devi,1
sheetal,1
priti,1
sheetal,1
rooshi,1
poonam w/o indraj,1
bharti,1
vimla,1
shqakuntla,1
heena,1
kaushar jahan,1
rukshana,1
aliya ahmad,1
shikha garg,1
chander kanta,1
asha,1
madhu,1
sudhata,1
rahul gupta,1
sunder devi,1
manu,1
neelam,1
najiya biwi,1
roopa,1
chinta devi,1
smt. geeta,1
smt. sandya jain,1
farjana,1
kavita,1
arti,1
sahenaj,1
heena,1
parwati,1
tripti @ neeraj,1
sazia,1
shilpa,1
annu,1
anekha kumari,1
chahat,1
karma kumari,1
manisha,1
manisha,1
arti,1
ali devi,1
lakshmi,1
rekha devi,1
rubina,1
smt manisha,1
ankita,1
maya,1
kulvinder,1
seema,1
sumemtra,1
jyoti,1
pushpa soni,1
sandhya w/o arjun singh jatav,1
seema devi,1
shavitri,1
rakhi,1
priyanka,1
pooja,1
sunita,1
asha,1
pushpa kumari,1
khushnudi begum,1
rani,1
punni devi,1
usha,1
komal,1
sanita,1
sajma,1
renu,1
mamta,1
sapna @ babi,1
smt. laxmi kanwar,1
sita,1
smt foolmati,1
miss ramila,1
suman,1
smt. santosh devi,1
har prit kor,1
amana,1
meenakshi,1
rima khan,1
rani,1
jyoti,1
sudha @ rajwati,1
mamta,1
purnima,1
anita,1
sarwesh kumari,1
smt shabnam,1
kanchan pandey,1
radha,1
rani,1
rani,1
anita,1
shikha,1
anjli @ shilpa`,1
seema setiya,1
sumitra,1
seema murmu,1
kumari shalu,1
shrimati vipin,1
sudha,1
shivani,1
yasoda,1
raman d/o,1
shabnam,1
mallika,1
indu,1
arpna pathak,1
vimla devi,1
sunita,1
monini @ rupa,1
mohani @ manika,1
radha,1
huma,1
asha  devi,1
monu,1
farhaja ahmed,1
smt suzata,1
divya bharti,1
kavita,1
amba,1
gori devi,1
sunitha,1
anju,1
anupuma,1
sweta sharma,1
rashi,1
alisha,1
karina,1
basanti devi,1
rachna(with baby boy),1
neeraj,1
priyanka,1
manisha,1
usha devi,1
dolly,1
naina bwgum,1
komal,1
manbhar bai,1
pushpa,1
rani bakhla,1
jyoti,1
kanta,1
leela,1
mamta rani koli,1
smt sushma devi,1
smt girjesh,1
saroj,1
simran,1
shivani,1
pushpa,1
vandana,1
khushbu,1
suman sharma,1
anita,1
sunaina,1
shivani d/o late sh. rakesh,1
saveroon,1
monika mishra,1
parveena,1
monika,1
tumpa,1
ratni@jasoda,1
smt prem lata gupta,1
kanta kumari,1
nosar,1
rashida bano,1
manisha,1
manisha,1
chanda,1
rajbala,1
manish,1
rinju,1
rajni kanwar,1
shashi,1
tek chand,1
sikha,1
bhawna,1
priya,1
pooja,1
shoiba,1
komal,1
renu,1
deepa,1
pritibha adrash,1
bhagvati,1
sarojani,1
rajni,1
pinki,1
seema,1
smt smradhi tyagi,1
smt. suman,1
smt deu devi,1
pooja,1
pooja,1
maya,1
seeta behen,1
rima singh,1
shalini,1
pooja,1
shama basi,1
usha,1
shakshi,1
babita,1
veena rai,1
reeta,1
jyoti,1
afsana,1
pooja,1
smt. kavita,1
lata,1
santosh,1
santosh bai,1
lakshmi kumari,1
kumari ankita singhal,1
smt. durga nat,1
priya,1
sonika,1
rubi,1
sarita,1
najreen,1
phoolwati,1
kajal,1
pinki,1
laxmi,1
tarannum,1
sonia,1
smt meena devi,1
pooja,1
rakhi,1
nisha saini,1
payal kumari jain,1
harpreet kaur,1
divya,1
smt. puja,1
kusum,1
shrimati jamana,1
vimla devi,1
komal,1
harbas kaur,1
nandani,1
chunni devi,1
neelam,1
bimlesh,1
afroz,1
jaishmin,1
neha,1
pinky,1
anita,1
laxmi,1
shashi kant,1
rinki,1
shimran d/o,1
pooja,1
snehlata,1
ruby kumari,1
smt sapna,1
reema,1
monika,1
dhodi  devi,1
tania,1
ruby kumari,1
rinki,1
seeta @asha,1
pinky,1
"smt, manju  devi",1
meena jat,1
varsha,1
neela kumari,1
shabina,1
vijayta,1
nafisa,1
neelam,1
urmila,1
sahana,1
leela,1
kasturi,1
km sivhani,1
nisha,1
lata patidar,1
manisha,1
anita devi,1
rehana banu,1
mamta,1
mala devi,1
binu,1
aarti,1
ravina,1
jeeren topno,1
soni,1
vaishali,1
pushpa devi,1
chhano devi,1
sushila devi,1
seema,1
jamila,1
reena,1
kamla devi,1
varsha,1
preeti  kumari,1
miss manjula,1
smt. hemleta saini,1
sneha singh,1
simran,1
chhamo,1
kasturi devi,1
mohani,1
nemsi,1
nikita@niki,1
roopa,1
surjeet kaur @ surjeeto,1
shivani,1
meena chauhan,1
paramjeet kaur,1
priyanka,1
pooja,1
ravina,1
surjeet kour,1
mithlesh @ mamta,1
rekha,1
charu,1
sumitra devi,1
neetu sharma,1
smt magla,1
gurjeet kaur,1
sapna,1
vandna,1
varsha,1
pallavi,1
kiran,1
akthari khatoon,1
kesar,1
naviya,1
amreen,1
sharmistha,1
heena,1
nisha,1
pryanka @ soni,1
sonia,1
gulsida,1
khooshboo,1
pushpa gyhelot,1
smt. rekha,1
foranti keer,1
manisha,1
shanti devi,1
sntosh,1
pinki,1
smt natu kanwar,1
shivani,1
sabana,1
sabiya khatoon,1
tamana,1
aarti,1
anju,1
kajal,1
priti,1
wareesha,1
kavita,1
pooja,1
priti,1
soni,1
kajal,1
payal,1
gudiya oran,1
kiran,1
shipra,1
beena,1
grpreet kour,1
mona,1
piyari,1
ku. sheela,1
meena devi,1
sneha,1
monti,1
chanchal,1
kesar,1
kumari asha,1
kumari lata,1
smt pooja kumari age 18,1
simran kaur,1
arti,1
sadhna,1
baby,1
renu,1
pooja,1
joyti rani,1
smt shyamwati,1
prem bai,1
pooja,1
prachi,1
chanderkali,1
manju,1
smt. manju jat,1
santosh,1
kiran,1
priynka,1
komal,1
poonam,1
ganita devi,1
rukhsana,1
purnima,1
meenat khan,1
deepali,1
vidya,1
pirmika tirkey,1
pirmika tirkey,1
d.joycee haokip,1
sonia,1
pooja,1
yogita,1
archna,1
smt uagant/axra,1
sita devi,1
kumari minu,1
mamata,1
tej kiran sharma ( taniya ),1
shrimati monika jain,1
amrita singh,1
raju devi,1
kajal,1
neelu,1
isha,1
anuradha,1
prem,1
manju,1
jyoti,1
shimala,1
vandana,1
ritika,1
heena khatun,1
bhagwati,1
baljeet kaur,1
radha,1
karmi indwar,1
smt satyavati,1
namita,1
smt haseena,1
moharan  devi,1
madhu,1
bhoori,1
geeta devi with her son  aditya,1
reena jain w/o atul jain r/o h.no. wz-11 bhagwan d,1
anita,1
beni devi pandey,1
saroj,1
amrita,1
kajal kapoor,1
chandni,1
evan d/0 parbhuram ode r/0 kibla ps jaswantpura,1
bimla devi ( with 5 years child subham ),1
kavita,1
payal,1
savita,1
reena kumari,1
rekha,1
jyoti,1
pooja arora,1
sita kumari,1
vidisha,1
reena devi,1
pooja,1
preeti,1
bebi devi,1
kanti,1
mamta devi,1
priya gautam,1
sapna,1
kavita,1
smt preeti devi,1
ashrabi khatoon,1
mahlikka,1
shital,1
sabana,1
chanchal,1
pooja,1
lal kunwar urf vishnu kunwar,1
mamata,1
praveena bai,1
smt.prema devi,1
deepa urf savitri,1
sakshi dikshit,1
lata @ neha,1
krishna,1
madina khatun,1
babita sarkar,1
sabreen@ pinki,1
priya,1
juli,1
munni devi,1
jyoti,1
jeevanlata tuddu,1
ruhhena,1
rubina,1
nanu,1
rakhi,1
priyanka,1
gulpacha,1
vandana,1
pooja,1
nelam bhatt,1
laxmi,1
laxmi,1
ranjan devi,1
smt. geeta,1
ravina,1
reena,1
somdevi,1
disha,1
smt rajbala,1
radha,1
irtu,1
preeti,1
bindu,1
anita,1
sarbari parveen,1
aashu maheshwari,1
smt. rekha jurjar,1
kumari neelam,1
akansha mali,1
mamata,1
mainka,1
priya,1
rohila,1
sanha,1
ramsati,1
razia,1
soni,1
sonali,1
gulabsa,1
vimlesh kumari@laxmi,1
suman,1
annu,1
lakshmi,1
sagit,1
rajbala sharma,1
smt.sunita,1
bhagwanti,1
manjeet kaur,1
ganga devi,1
simran,1
rani,1
saira bano,1
kiran mala,1
simran,1
reshmi sarkar,1
reshma,1
punam mishra,1
smt. pooja urf rani,1
kumari shital,1
pooja,1
smt priti,1
smt.meera devi,1
kumari  kiran,1
aarati,1
kaamini,1
ganga devi,1
muskan,1
annu,1
afsana,1
sonali,1
deepika,1
sweta,1
tabbasum,1
kajar mouray,1
samreen khatun,1
samreen khatun,1
reshmi,1
sanju,1
rupa saini,1
raju kanwar,1
aarif,1
parsi devi,1
shirishty,1
miss leela  purohit,1
gurmeet kaur,1
pinki,1
savitri jatav,1
manisha,1
smt. pharjana,1
narmada,1
amandeep kaur,1
rinki,1
arti,1
rekha,1
mansa,1
anita saini,1
neelam,1
rani,1
nisha,1
varsha,1
chandrawati,1
jesmin,1
jayada,1
poonam,1
sanjan kumari d/o,1
nargis,1
irsad khan,1
kavita,1
smt. chander devi,1
radha,1
simmi,1
kiran,1
radha,1
kiran,1
manju,1
sunita,1
sunita,1
deou,1
birma devi,1
shiwani,1
geeta,1
mausam,1
shalu,1
soni,1
meera jana alongwith minor girl omrita jana,1
neha,1
malti devi,1
harana,1
saroj,1
meena,1
vimla,1
shri. sarwan bairwa,1
manju bairwa,1
raj kumar,1
sonam d/o,1
poonam,1
arti,1
deepa,1
aakanksha d/o,1
sisty,1
rajani yadav,1
kajal,1
rajani,1
manisha  aamliya,1
rekha kumari,1
gulista,1
pinki,1
niksiya,1
preeti,1
seema,1
geeta,1
sabnam,1
gurupreet kaur @ nainsi,1
rijwana,1
sonam,1
poonam,1
anju,1
guldasta @ guddu,1
punam,1
smt neeraj devi,1
soni @ nilam,1
mumtaz,1
manju@ minaxi,1
beby,1
rakhi,1
rekha,1
pooja,1
"rama dua w/o surender dua r/o 16/28, east punjabi",1
deepa,1
priyanka,1
kanchan,1
shanti devi,1
vimla,1
jyoti,1
namarta d/o,1
nisha,1
priyanka,1
sweety,1
reena,1
moni,1
km. ushman,1
smt. babita,1
pooja devi,1
hemavanti devi,1
smt. papudi,1
chanda,1
rina,1
kirti,1
jyoti,1
sadhana,1
bharati,1
priynka,1
kallo,1
manju devi,1
ram bai,1
santosh bai,1
kanta,1
savita sharma,1
rupam devi,1
chander kanta,1
durga,1
kiran devi,1
anuradha,1
chandni,1
sarita,1
geeta,1
rukhsana khatun,1
saviti,1
anita,1
pooja/varsha,1
sayana,1
anju,1
smt moni,1
jyoti,1
sangeeta,1
rachana,1
manisha devi,1
jyoti kumari,1
rachana mishra,1
barkha,1
vinita devi,1
padma,1
priya,1
jyoti,1
ranjana d/o sandhya,1
pooja,1
vinita,1
rubina,1
smt maharaj,1
firoja bano,1
savita jain,1
komal,1
aarti,1
kumari archna,1
bhavana yadan,1
smt. anita,1
parmeshwari,1
ganga,1
tara,1
suneeta,1
munna,1
usha devi,1
moni,1
mamta,1
poonam,1
kavita,1
sameena,1
reena,1
yasmeen khan @ gudia,1
